id,date,trade_code,high,low,open,close,volume,created_at,updated_at
,7/6/2020,T5Y0814,0,0,0,0,0,,
,7/5/2020,T5Y0814,0,0,0,0,0,,
,7/2/2020,T5Y0814,0,0,0,0,0,,
,8/10/2020,T5Y0816,0,0,0,0,0,,
,8/9/2020,T5Y0816,0,0,0,0,0,,
,8/6/2020,T5Y0816,0,0,0,0,0,,
,8/5/2020,T5Y0816,0,0,0,0,0,,
,8/4/2020,T5Y0816,0,0,0,0,0,,
,8/3/2020,T5Y0816,0,0,0,0,0,,
,7/30/2020,T5Y0816,0,0,0,0,0,,
,7/29/2020,T5Y0816,0,0,0,0,0,,
,7/28/2020,T5Y0816,0,0,0,0,0,,
,7/27/2020,T5Y0816,0,0,0,0,0,,
,7/26/2020,T5Y0816,0,0,0,0,0,,
,7/23/2020,T5Y0816,0,0,0,0,0,,
,7/22/2020,T5Y0816,0,0,0,0,0,,
,7/21/2020,T5Y0816,0,0,0,0,0,,
,7/20/2020,T5Y0816,0,0,0,0,0,,
,7/19/2020,T5Y0816,0,0,0,0,0,,
,7/16/2020,T5Y0816,0,0,0,0,0,,
,7/15/2020,T5Y0816,0,0,0,0,0,,
,7/14/2020,T5Y0816,0,0,0,0,0,,
,7/13/2020,T5Y0816,0,0,0,0,0,,
,7/12/2020,T5Y0816,0,0,0,0,0,,
,7/9/2020,T5Y0816,0,0,0,0,0,,
,7/8/2020,T5Y0816,0,0,0,0,0,,
,7/7/2020,T5Y0816,0,0,0,0,0,,
,7/6/2020,T5Y0816,0,0,0,0,0,,
,7/5/2020,T5Y0816,0,0,0,0,0,,
,7/2/2020,T5Y0816,0,0,0,0,0,,
,8/10/2020,T5Y0911,0,0,0,0,0,,
,8/9/2020,T5Y0911,0,0,0,0,0,,
,8/6/2020,T5Y0911,0,0,0,0,0,,
,8/5/2020,T5Y0911,0,0,0,0,0,,
,8/4/2020,T5Y0911,0,0,0,0,0,,
,8/3/2020,T5Y0911,0,0,0,0,0,,
,7/30/2020,T5Y0911,0,0,0,0,0,,
,7/29/2020,T5Y0911,0,0,0,0,0,,
,7/28/2020,T5Y0911,0,0,0,0,0,,
,7/27/2020,T5Y0911,0,0,0,0,0,,
,7/26/2020,T5Y0911,0,0,0,0,0,,
,7/23/2020,T5Y0911,0,0,0,0,0,,
,7/22/2020,T5Y0911,0,0,0,0,0,,
,7/21/2020,T5Y0911,0,0,0,0,0,,
,7/20/2020,T5Y0911,0,0,0,0,0,,
,7/19/2020,T5Y0911,0,0,0,0,0,,
,7/16/2020,T5Y0911,0,0,0,0,0,,
,7/15/2020,T5Y0911,0,0,0,0,0,,
,7/14/2020,T5Y0911,0,0,0,0,0,,
,7/13/2020,T5Y0911,0,0,0,0,0,,
,7/12/2020,T5Y0911,0,0,0,0,0,,
,7/9/2020,T5Y0911,0,0,0,0,0,,
,7/8/2020,T5Y0911,0,0,0,0,0,,
,7/7/2020,T5Y0911,0,0,0,0,0,,
,7/6/2020,T5Y0911,0,0,0,0,0,,
,7/5/2020,T5Y0911,0,0,0,0,0,,
,7/2/2020,T5Y0911,0,0,0,0,0,,
,8/10/2020,T5Y0912,0,0,0,0,0,,
,8/9/2020,T5Y0912,0,0,0,0,0,,
,8/6/2020,T5Y0912,0,0,0,0,0,,
,8/5/2020,T5Y0912,0,0,0,0,0,,
,8/4/2020,T5Y0912,0,0,0,0,0,,
,8/3/2020,T5Y0912,0,0,0,0,0,,
,7/30/2020,T5Y0912,0,0,0,0,0,,
,7/29/2020,T5Y0912,0,0,0,0,0,,
,7/28/2020,T5Y0912,0,0,0,0,0,,
,7/27/2020,T5Y0912,0,0,0,0,0,,
,7/26/2020,T5Y0912,0,0,0,0,0,,
,7/23/2020,T5Y0912,0,0,0,0,0,,
,7/22/2020,T5Y0912,0,0,0,0,0,,
,7/21/2020,T5Y0912,0,0,0,0,0,,
,7/20/2020,T5Y0912,0,0,0,0,0,,
,7/19/2020,T5Y0912,0,0,0,0,0,,
,7/16/2020,T5Y0912,0,0,0,0,0,,
,7/15/2020,T5Y0912,0,0,0,0,0,,
,7/14/2020,T5Y0912,0,0,0,0,0,,
,7/13/2020,T5Y0912,0,0,0,0,0,,
,7/12/2020,T5Y0912,0,0,0,0,0,,
,7/9/2020,T5Y0912,0,0,0,0,0,,
,7/8/2020,T5Y0912,0,0,0,0,0,,
,7/7/2020,T5Y0912,0,0,0,0,0,,
,7/6/2020,T5Y0912,0,0,0,0,0,,
,7/5/2020,T5Y0912,0,0,0,0,0,,
,7/2/2020,T5Y0912,0,0,0,0,0,,
,8/10/2020,T5Y0913,0,0,0,0,0,,
,8/9/2020,T5Y0913,0,0,0,0,0,,
,8/6/2020,T5Y0913,0,0,0,0,0,,
,8/5/2020,T5Y0913,0,0,0,0,0,,
,8/4/2020,T5Y0913,0,0,0,0,0,,
,8/3/2020,T5Y0913,0,0,0,0,0,,
,7/30/2020,T5Y0913,0,0,0,0,0,,
,7/29/2020,T5Y0913,0,0,0,0,0,,
,7/28/2020,T5Y0913,0,0,0,0,0,,
,7/27/2020,T5Y0913,0,0,0,0,0,,
,7/26/2020,T5Y0913,0,0,0,0,0,,
,7/23/2020,T5Y0913,0,0,0,0,0,,
,7/22/2020,T5Y0913,0,0,0,0,0,,
,7/21/2020,T5Y0913,0,0,0,0,0,,
,7/20/2020,T5Y0913,0,0,0,0,0,,
,7/19/2020,T5Y0913,0,0,0,0,0,,
,7/16/2020,T5Y0913,0,0,0,0,0,,
,7/15/2020,T5Y0913,0,0,0,0,0,,
,7/14/2020,T5Y0913,0,0,0,0,0,,
,7/13/2020,T5Y0913,0,0,0,0,0,,
,7/12/2020,T5Y0913,0,0,0,0,0,,
,7/9/2020,T5Y0913,0,0,0,0,0,,
,7/8/2020,T5Y0913,0,0,0,0,0,,
,7/7/2020,T5Y0913,0,0,0,0,0,,
,7/6/2020,T5Y0913,0,0,0,0,0,,
,7/5/2020,T5Y0913,0,0,0,0,0,,
,7/2/2020,T5Y0913,0,0,0,0,0,,
,8/10/2020,T5Y0914,0,0,0,0,0,,
,8/9/2020,T5Y0914,0,0,0,0,0,,
,8/6/2020,T5Y0914,0,0,0,0,0,,
,8/5/2020,T5Y0914,0,0,0,0,0,,
,8/4/2020,T5Y0914,0,0,0,0,0,,
,8/3/2020,T5Y0914,0,0,0,0,0,,
,7/30/2020,T5Y0914,0,0,0,0,0,,
,7/29/2020,T5Y0914,0,0,0,0,0,,
,7/28/2020,T5Y0914,0,0,0,0,0,,
,7/27/2020,T5Y0914,0,0,0,0,0,,
,7/26/2020,T5Y0914,0,0,0,0,0,,
,7/23/2020,T5Y0914,0,0,0,0,0,,
,7/22/2020,T5Y0914,0,0,0,0,0,,
,7/21/2020,T5Y0914,0,0,0,0,0,,
,7/20/2020,T5Y0914,0,0,0,0,0,,
,7/19/2020,T5Y0914,0,0,0,0,0,,
,7/16/2020,T5Y0914,0,0,0,0,0,,
,7/15/2020,T5Y0914,0,0,0,0,0,,
,7/14/2020,T5Y0914,0,0,0,0,0,,
,7/13/2020,T5Y0914,0,0,0,0,0,,
,7/12/2020,T5Y0914,0,0,0,0,0,,
,7/9/2020,T5Y0914,0,0,0,0,0,,
,7/8/2020,T5Y0914,0,0,0,0,0,,
,7/7/2020,T5Y0914,0,0,0,0,0,,
,7/6/2020,T5Y0914,0,0,0,0,0,,
,7/5/2020,T5Y0914,0,0,0,0,0,,
,7/2/2020,T5Y0914,0,0,0,0,0,,
,8/10/2020,T5Y0915,0,0,0,0,0,,
,8/9/2020,T5Y0915,0,0,0,0,0,,
,8/6/2020,T5Y0915,0,0,0,0,0,,
,8/5/2020,T5Y0915,0,0,0,0,0,,
,8/4/2020,T5Y0915,0,0,0,0,0,,
,8/3/2020,T5Y0915,0,0,0,0,0,,
,7/30/2020,T5Y0915,0,0,0,0,0,,
,7/29/2020,T5Y0915,0,0,0,0,0,,
,7/28/2020,T5Y0915,0,0,0,0,0,,
,7/27/2020,T5Y0915,0,0,0,0,0,,
,7/26/2020,T5Y0915,0,0,0,0,0,,
,7/23/2020,T5Y0915,0,0,0,0,0,,
,7/22/2020,T5Y0915,0,0,0,0,0,,
,7/21/2020,T5Y0915,0,0,0,0,0,,
,7/20/2020,T5Y0915,0,0,0,0,0,,
,7/19/2020,T5Y0915,0,0,0,0,0,,
,7/16/2020,T5Y0915,0,0,0,0,0,,
,7/15/2020,T5Y0915,0,0,0,0,0,,
,7/14/2020,T5Y0915,0,0,0,0,0,,
,7/13/2020,T5Y0915,0,0,0,0,0,,
,7/12/2020,T5Y0915,0,0,0,0,0,,
,7/9/2020,T5Y0915,0,0,0,0,0,,
,7/8/2020,T5Y0915,0,0,0,0,0,,
,7/7/2020,T5Y0915,0,0,0,0,0,,
,7/6/2020,T5Y0915,0,0,0,0,0,,
,7/5/2020,T5Y0915,0,0,0,0,0,,
,7/2/2020,T5Y0915,0,0,0,0,0,,
,8/10/2020,T5Y0916,0,0,0,0,0,,
,8/9/2020,T5Y0916,0,0,0,0,0,,
,8/6/2020,T5Y0916,0,0,0,0,0,,
,8/5/2020,T5Y0916,0,0,0,0,0,,
,8/4/2020,T5Y0916,0,0,0,0,0,,
,8/3/2020,T5Y0916,0,0,0,0,0,,
,7/30/2020,T5Y0916,0,0,0,0,0,,
,7/29/2020,T5Y0916,0,0,0,0,0,,
,7/28/2020,T5Y0916,0,0,0,0,0,,
,7/27/2020,T5Y0916,0,0,0,0,0,,
,7/26/2020,T5Y0916,0,0,0,0,0,,
,7/23/2020,T5Y0916,0,0,0,0,0,,
,7/22/2020,T5Y0916,0,0,0,0,0,,
,7/21/2020,T5Y0916,0,0,0,0,0,,
,7/20/2020,T5Y0916,0,0,0,0,0,,
,7/19/2020,T5Y0916,0,0,0,0,0,,
,7/16/2020,T5Y0916,0,0,0,0,0,,
,7/15/2020,T5Y0916,0,0,0,0,0,,
,7/14/2020,T5Y0916,0,0,0,0,0,,
,7/13/2020,T5Y0916,0,0,0,0,0,,
,7/12/2020,T5Y0916,0,0,0,0,0,,
,7/9/2020,T5Y0916,0,0,0,0,0,,
,7/8/2020,T5Y0916,0,0,0,0,0,,
,7/7/2020,T5Y0916,0,0,0,0,0,,
,7/6/2020,T5Y0916,0,0,0,0,0,,
,7/5/2020,T5Y0916,0,0,0,0,0,,
,7/2/2020,T5Y0916,0,0,0,0,0,,
,8/10/2020,T5Y1011,0,0,0,0,0,,
,8/9/2020,T5Y1011,0,0,0,0,0,,
,8/6/2020,T5Y1011,0,0,0,0,0,,
,8/5/2020,T5Y1011,0,0,0,0,0,,
,8/4/2020,T5Y1011,0,0,0,0,0,,
,8/3/2020,T5Y1011,0,0,0,0,0,,
,7/30/2020,T5Y1011,0,0,0,0,0,,
,7/29/2020,T5Y1011,0,0,0,0,0,,
,7/28/2020,T5Y1011,0,0,0,0,0,,
,7/27/2020,T5Y1011,0,0,0,0,0,,
,7/26/2020,T5Y1011,0,0,0,0,0,,
,7/23/2020,T5Y1011,0,0,0,0,0,,
,7/22/2020,T5Y1011,0,0,0,0,0,,
,7/21/2020,T5Y1011,0,0,0,0,0,,
,7/20/2020,T5Y1011,0,0,0,0,0,,
,7/19/2020,T5Y1011,0,0,0,0,0,,
,7/16/2020,T5Y1011,0,0,0,0,0,,
,7/15/2020,T5Y1011,0,0,0,0,0,,
,7/14/2020,T5Y1011,0,0,0,0,0,,
,7/13/2020,T5Y1011,0,0,0,0,0,,
,7/12/2020,T5Y1011,0,0,0,0,0,,
,7/9/2020,T5Y1011,0,0,0,0,0,,
,7/8/2020,T5Y1011,0,0,0,0,0,,
,7/7/2020,T5Y1011,0,0,0,0,0,,
,7/6/2020,T5Y1011,0,0,0,0,0,,
,7/5/2020,T5Y1011,0,0,0,0,0,,
,7/2/2020,T5Y1011,0,0,0,0,0,,
,8/10/2020,T5Y1012,0,0,0,0,0,,
,8/9/2020,T5Y1012,0,0,0,0,0,,
,8/6/2020,T5Y1012,0,0,0,0,0,,
,8/5/2020,T5Y1012,0,0,0,0,0,,
,8/4/2020,T5Y1012,0,0,0,0,0,,
,8/3/2020,T5Y1012,0,0,0,0,0,,
,7/30/2020,T5Y1012,0,0,0,0,0,,
,7/29/2020,T5Y1012,0,0,0,0,0,,
,7/28/2020,T5Y1012,0,0,0,0,0,,
,7/27/2020,T5Y1012,0,0,0,0,0,,
,7/26/2020,T5Y1012,0,0,0,0,0,,
,7/23/2020,T5Y1012,0,0,0,0,0,,
,7/22/2020,T5Y1012,0,0,0,0,0,,
,7/21/2020,T5Y1012,0,0,0,0,0,,
,7/20/2020,T5Y1012,0,0,0,0,0,,
,7/19/2020,T5Y1012,0,0,0,0,0,,
,7/16/2020,T5Y1012,0,0,0,0,0,,
,7/15/2020,T5Y1012,0,0,0,0,0,,
,7/14/2020,T5Y1012,0,0,0,0,0,,
,7/13/2020,T5Y1012,0,0,0,0,0,,
,7/12/2020,T5Y1012,0,0,0,0,0,,
,7/9/2020,T5Y1012,0,0,0,0,0,,
,7/8/2020,T5Y1012,0,0,0,0,0,,
,7/7/2020,T5Y1012,0,0,0,0,0,,
,7/6/2020,T5Y1012,0,0,0,0,0,,
,7/5/2020,T5Y1012,0,0,0,0,0,,
,7/2/2020,T5Y1012,0,0,0,0,0,,
,8/10/2020,T5Y1013,0,0,0,0,0,,
,8/9/2020,T5Y1013,0,0,0,0,0,,
,8/6/2020,T5Y1013,0,0,0,0,0,,
,8/5/2020,T5Y1013,0,0,0,0,0,,
,8/4/2020,T5Y1013,0,0,0,0,0,,
,8/3/2020,T5Y1013,0,0,0,0,0,,
,7/30/2020,T5Y1013,0,0,0,0,0,,
,7/29/2020,T5Y1013,0,0,0,0,0,,
,7/28/2020,T5Y1013,0,0,0,0,0,,
,7/27/2020,T5Y1013,0,0,0,0,0,,
,7/26/2020,T5Y1013,0,0,0,0,0,,
,7/23/2020,T5Y1013,0,0,0,0,0,,
,7/22/2020,T5Y1013,0,0,0,0,0,,
,7/21/2020,T5Y1013,0,0,0,0,0,,
,7/20/2020,T5Y1013,0,0,0,0,0,,
,7/19/2020,T5Y1013,0,0,0,0,0,,
,7/16/2020,T5Y1013,0,0,0,0,0,,
,7/15/2020,T5Y1013,0,0,0,0,0,,
,7/14/2020,T5Y1013,0,0,0,0,0,,
,7/13/2020,T5Y1013,0,0,0,0,0,,
,7/12/2020,T5Y1013,0,0,0,0,0,,
,7/9/2020,T5Y1013,0,0,0,0,0,,
,7/8/2020,T5Y1013,0,0,0,0,0,,
,7/7/2020,T5Y1013,0,0,0,0,0,,
,7/6/2020,T5Y1013,0,0,0,0,0,,
,7/5/2020,T5Y1013,0,0,0,0,0,,
,7/2/2020,T5Y1013,0,0,0,0,0,,
,8/10/2020,T5Y1014,0,0,0,0,0,,
,8/9/2020,T5Y1014,0,0,0,0,0,,
,8/6/2020,T5Y1014,0,0,0,0,0,,
,8/5/2020,T5Y1014,0,0,0,0,0,,
,8/4/2020,T5Y1014,0,0,0,0,0,,
,8/3/2020,T5Y1014,0,0,0,0,0,,
,7/30/2020,T5Y1014,0,0,0,0,0,,
,7/29/2020,T5Y1014,0,0,0,0,0,,
,7/28/2020,T5Y1014,0,0,0,0,0,,
,7/27/2020,T5Y1014,0,0,0,0,0,,
,7/26/2020,T5Y1014,0,0,0,0,0,,
,7/23/2020,T5Y1014,0,0,0,0,0,,
,7/22/2020,T5Y1014,0,0,0,0,0,,
,7/21/2020,T5Y1014,0,0,0,0,0,,
,7/20/2020,T5Y1014,0,0,0,0,0,,
,7/19/2020,T5Y1014,0,0,0,0,0,,
,7/16/2020,T5Y1014,0,0,0,0,0,,
,7/15/2020,T5Y1014,0,0,0,0,0,,
,7/14/2020,T5Y1014,0,0,0,0,0,,
,7/13/2020,T5Y1014,0,0,0,0,0,,
,7/12/2020,T5Y1014,0,0,0,0,0,,
,7/9/2020,T5Y1014,0,0,0,0,0,,
,7/8/2020,T5Y1014,0,0,0,0,0,,
,7/7/2020,T5Y1014,0,0,0,0,0,,
,7/6/2020,T5Y1014,0,0,0,0,0,,
,7/5/2020,T5Y1014,0,0,0,0,0,,
,7/2/2020,T5Y1014,0,0,0,0,0,,
,8/10/2020,T5Y1015,0,0,0,0,0,,
,8/9/2020,T5Y1015,0,0,0,0,0,,
,8/6/2020,T5Y1015,0,0,0,0,0,,
,8/5/2020,T5Y1015,0,0,0,0,0,,
,8/4/2020,T5Y1015,0,0,0,0,0,,
,8/3/2020,T5Y1015,0,0,0,0,0,,
,7/30/2020,T5Y1015,0,0,0,0,0,,
,7/29/2020,T5Y1015,0,0,0,0,0,,
,7/28/2020,T5Y1015,0,0,0,0,0,,
,7/27/2020,T5Y1015,0,0,0,0,0,,
,7/26/2020,T5Y1015,0,0,0,0,0,,
,7/23/2020,T5Y1015,0,0,0,0,0,,
,7/22/2020,T5Y1015,0,0,0,0,0,,
,7/21/2020,T5Y1015,0,0,0,0,0,,
,7/20/2020,T5Y1015,0,0,0,0,0,,
,7/19/2020,T5Y1015,0,0,0,0,0,,
,7/16/2020,T5Y1015,0,0,0,0,0,,
,7/15/2020,T5Y1015,0,0,0,0,0,,
,7/14/2020,T5Y1015,0,0,0,0,0,,
,7/13/2020,T5Y1015,0,0,0,0,0,,
,7/12/2020,T5Y1015,0,0,0,0,0,,
,7/9/2020,T5Y1015,0,0,0,0,0,,
,7/8/2020,T5Y1015,0,0,0,0,0,,
,7/7/2020,T5Y1015,0,0,0,0,0,,
,7/6/2020,T5Y1015,0,0,0,0,0,,
,7/5/2020,T5Y1015,0,0,0,0,0,,
,7/2/2020,T5Y1015,0,0,0,0,0,,
,8/10/2020,T5Y1111,0,0,0,0,0,,
,8/9/2020,T5Y1111,0,0,0,0,0,,
,8/6/2020,T5Y1111,0,0,0,0,0,,
,8/5/2020,T5Y1111,0,0,0,0,0,,
,8/4/2020,T5Y1111,0,0,0,0,0,,
,8/3/2020,T5Y1111,0,0,0,0,0,,
,7/30/2020,T5Y1111,0,0,0,0,0,,
,7/29/2020,T5Y1111,0,0,0,0,0,,
,7/28/2020,T5Y1111,0,0,0,0,0,,
,7/27/2020,T5Y1111,0,0,0,0,0,,
,7/26/2020,T5Y1111,0,0,0,0,0,,
,7/23/2020,T5Y1111,0,0,0,0,0,,
,7/22/2020,T5Y1111,0,0,0,0,0,,
,7/21/2020,T5Y1111,0,0,0,0,0,,
,7/20/2020,T5Y1111,0,0,0,0,0,,
,7/19/2020,T5Y1111,0,0,0,0,0,,
,7/16/2020,T5Y1111,0,0,0,0,0,,
,7/15/2020,T5Y1111,0,0,0,0,0,,
,7/14/2020,T5Y1111,0,0,0,0,0,,
,7/13/2020,T5Y1111,0,0,0,0,0,,
,7/12/2020,T5Y1111,0,0,0,0,0,,
,7/9/2020,T5Y1111,0,0,0,0,0,,
,7/8/2020,T5Y1111,0,0,0,0,0,,
,7/7/2020,T5Y1111,0,0,0,0,0,,
,7/6/2020,T5Y1111,0,0,0,0,0,,
,7/5/2020,T5Y1111,0,0,0,0,0,,
,7/2/2020,T5Y1111,0,0,0,0,0,,
,8/10/2020,T5Y1112,0,0,0,0,0,,
,8/9/2020,T5Y1112,0,0,0,0,0,,
,8/6/2020,T5Y1112,0,0,0,0,0,,
,8/5/2020,T5Y1112,0,0,0,0,0,,
,8/4/2020,T5Y1112,0,0,0,0,0,,
,8/3/2020,T5Y1112,0,0,0,0,0,,
,7/30/2020,T5Y1112,0,0,0,0,0,,
,7/29/2020,T5Y1112,0,0,0,0,0,,
,7/28/2020,T5Y1112,0,0,0,0,0,,
,7/27/2020,T5Y1112,0,0,0,0,0,,
,7/26/2020,T5Y1112,0,0,0,0,0,,
,7/23/2020,T5Y1112,0,0,0,0,0,,
,7/22/2020,T5Y1112,0,0,0,0,0,,
,7/21/2020,T5Y1112,0,0,0,0,0,,
,7/20/2020,T5Y1112,0,0,0,0,0,,
,7/19/2020,T5Y1112,0,0,0,0,0,,
,7/16/2020,T5Y1112,0,0,0,0,0,,
,7/15/2020,T5Y1112,0,0,0,0,0,,
,7/14/2020,T5Y1112,0,0,0,0,0,,
,7/13/2020,T5Y1112,0,0,0,0,0,,
,7/12/2020,T5Y1112,0,0,0,0,0,,
,7/9/2020,T5Y1112,0,0,0,0,0,,
,7/8/2020,T5Y1112,0,0,0,0,0,,
,7/7/2020,T5Y1112,0,0,0,0,0,,
,7/6/2020,T5Y1112,0,0,0,0,0,,
,7/5/2020,T5Y1112,0,0,0,0,0,,
,7/2/2020,T5Y1112,0,0,0,0,0,,
,8/10/2020,T5Y1113,0,0,0,0,0,,
,8/9/2020,T5Y1113,0,0,0,0,0,,
,8/6/2020,T5Y1113,0,0,0,0,0,,
,8/5/2020,T5Y1113,0,0,0,0,0,,
,8/4/2020,T5Y1113,0,0,0,0,0,,
,8/3/2020,T5Y1113,0,0,0,0,0,,
,7/30/2020,T5Y1113,0,0,0,0,0,,
,7/29/2020,T5Y1113,0,0,0,0,0,,
,7/28/2020,T5Y1113,0,0,0,0,0,,
,7/27/2020,T5Y1113,0,0,0,0,0,,
,7/26/2020,T5Y1113,0,0,0,0,0,,
,7/23/2020,T5Y1113,0,0,0,0,0,,
,7/22/2020,T5Y1113,0,0,0,0,0,,
,7/21/2020,T5Y1113,0,0,0,0,0,,
,7/20/2020,T5Y1113,0,0,0,0,0,,
,7/19/2020,T5Y1113,0,0,0,0,0,,
,7/16/2020,T5Y1113,0,0,0,0,0,,
,7/15/2020,T5Y1113,0,0,0,0,0,,
,7/14/2020,T5Y1113,0,0,0,0,0,,
,7/13/2020,T5Y1113,0,0,0,0,0,,
,7/12/2020,T5Y1113,0,0,0,0,0,,
,7/9/2020,T5Y1113,0,0,0,0,0,,
,7/8/2020,T5Y1113,0,0,0,0,0,,
,7/7/2020,T5Y1113,0,0,0,0,0,,
,7/6/2020,T5Y1113,0,0,0,0,0,,
,7/5/2020,T5Y1113,0,0,0,0,0,,
,7/2/2020,T5Y1113,0,0,0,0,0,,
,8/10/2020,T5Y1114,0,0,0,0,0,,
,8/9/2020,T5Y1114,0,0,0,0,0,,
,8/6/2020,T5Y1114,0,0,0,0,0,,
,8/5/2020,T5Y1114,0,0,0,0,0,,
,8/4/2020,T5Y1114,0,0,0,0,0,,
,8/3/2020,T5Y1114,0,0,0,0,0,,
,7/30/2020,T5Y1114,0,0,0,0,0,,
,7/29/2020,T5Y1114,0,0,0,0,0,,
,7/28/2020,T5Y1114,0,0,0,0,0,,
,7/27/2020,T5Y1114,0,0,0,0,0,,
,7/26/2020,T5Y1114,0,0,0,0,0,,
,7/23/2020,T5Y1114,0,0,0,0,0,,
,7/22/2020,T5Y1114,0,0,0,0,0,,
,7/21/2020,T5Y1114,0,0,0,0,0,,
,7/20/2020,T5Y1114,0,0,0,0,0,,
,7/19/2020,T5Y1114,0,0,0,0,0,,
,7/16/2020,T5Y1114,0,0,0,0,0,,
,7/15/2020,T5Y1114,0,0,0,0,0,,
,7/14/2020,T5Y1114,0,0,0,0,0,,
,7/13/2020,T5Y1114,0,0,0,0,0,,
,7/12/2020,T5Y1114,0,0,0,0,0,,
,7/9/2020,T5Y1114,0,0,0,0,0,,
,7/8/2020,T5Y1114,0,0,0,0,0,,
,7/7/2020,T5Y1114,0,0,0,0,0,,
,7/6/2020,T5Y1114,0,0,0,0,0,,
,7/5/2020,T5Y1114,0,0,0,0,0,,
,7/2/2020,T5Y1114,0,0,0,0,0,,
,8/10/2020,T5Y1115,0,0,0,0,0,,
,8/9/2020,T5Y1115,0,0,0,0,0,,
,8/6/2020,T5Y1115,0,0,0,0,0,,
,8/5/2020,T5Y1115,0,0,0,0,0,,
,8/4/2020,T5Y1115,0,0,0,0,0,,
,8/3/2020,T5Y1115,0,0,0,0,0,,
,7/30/2020,T5Y1115,0,0,0,0,0,,
,7/29/2020,T5Y1115,0,0,0,0,0,,
,7/28/2020,T5Y1115,0,0,0,0,0,,
,7/27/2020,T5Y1115,0,0,0,0,0,,
,7/26/2020,T5Y1115,0,0,0,0,0,,
,7/23/2020,T5Y1115,0,0,0,0,0,,
,7/22/2020,T5Y1115,0,0,0,0,0,,
,7/21/2020,T5Y1115,0,0,0,0,0,,
,7/20/2020,T5Y1115,0,0,0,0,0,,
,7/19/2020,T5Y1115,0,0,0,0,0,,
,7/16/2020,T5Y1115,0,0,0,0,0,,
,7/15/2020,T5Y1115,0,0,0,0,0,,
,7/14/2020,T5Y1115,0,0,0,0,0,,
,7/13/2020,T5Y1115,0,0,0,0,0,,
,7/12/2020,T5Y1115,0,0,0,0,0,,
,7/9/2020,T5Y1115,0,0,0,0,0,,
,7/8/2020,T5Y1115,0,0,0,0,0,,
,7/7/2020,T5Y1115,0,0,0,0,0,,
,7/6/2020,T5Y1115,0,0,0,0,0,,
,7/5/2020,T5Y1115,0,0,0,0,0,,
,7/2/2020,T5Y1115,0,0,0,0,0,,
,8/10/2020,T5Y1211,0,0,0,0,0,,
,8/9/2020,T5Y1211,0,0,0,0,0,,
,8/6/2020,T5Y1211,0,0,0,0,0,,
,8/5/2020,T5Y1211,0,0,0,0,0,,
,8/4/2020,T5Y1211,0,0,0,0,0,,
,8/3/2020,T5Y1211,0,0,0,0,0,,
,7/30/2020,T5Y1211,0,0,0,0,0,,
,7/29/2020,T5Y1211,0,0,0,0,0,,
,7/28/2020,T5Y1211,0,0,0,0,0,,
,7/27/2020,T5Y1211,0,0,0,0,0,,
,7/26/2020,T5Y1211,0,0,0,0,0,,
,7/23/2020,T5Y1211,0,0,0,0,0,,
,7/22/2020,T5Y1211,0,0,0,0,0,,
,7/21/2020,T5Y1211,0,0,0,0,0,,
,7/20/2020,T5Y1211,0,0,0,0,0,,
,7/19/2020,T5Y1211,0,0,0,0,0,,
,7/16/2020,T5Y1211,0,0,0,0,0,,
,7/15/2020,T5Y1211,0,0,0,0,0,,
,7/14/2020,T5Y1211,0,0,0,0,0,,
,7/13/2020,T5Y1211,0,0,0,0,0,,
,7/12/2020,T5Y1211,0,0,0,0,0,,
,7/9/2020,T5Y1211,0,0,0,0,0,,
,7/8/2020,T5Y1211,0,0,0,0,0,,
,7/7/2020,T5Y1211,0,0,0,0,0,,
,7/6/2020,T5Y1211,0,0,0,0,0,,
,7/5/2020,T5Y1211,0,0,0,0,0,,
,7/2/2020,T5Y1211,0,0,0,0,0,,
,8/10/2020,T5Y1212,0,0,0,0,0,,
,8/9/2020,T5Y1212,0,0,0,0,0,,
,8/6/2020,T5Y1212,0,0,0,0,0,,
,8/5/2020,T5Y1212,0,0,0,0,0,,
,8/4/2020,T5Y1212,0,0,0,0,0,,
,8/3/2020,T5Y1212,0,0,0,0,0,,
,7/30/2020,T5Y1212,0,0,0,0,0,,
,7/29/2020,T5Y1212,0,0,0,0,0,,
,7/28/2020,T5Y1212,0,0,0,0,0,,
,7/27/2020,T5Y1212,0,0,0,0,0,,
,7/26/2020,T5Y1212,0,0,0,0,0,,
,7/23/2020,T5Y1212,0,0,0,0,0,,
,7/22/2020,T5Y1212,0,0,0,0,0,,
,7/21/2020,T5Y1212,0,0,0,0,0,,
,7/20/2020,T5Y1212,0,0,0,0,0,,
,7/19/2020,T5Y1212,0,0,0,0,0,,
,7/16/2020,T5Y1212,0,0,0,0,0,,
,7/15/2020,T5Y1212,0,0,0,0,0,,
,7/14/2020,T5Y1212,0,0,0,0,0,,
,7/13/2020,T5Y1212,0,0,0,0,0,,
,7/12/2020,T5Y1212,0,0,0,0,0,,
,7/9/2020,T5Y1212,0,0,0,0,0,,
,7/8/2020,T5Y1212,0,0,0,0,0,,
,7/7/2020,T5Y1212,0,0,0,0,0,,
,7/6/2020,T5Y1212,0,0,0,0,0,,
,7/5/2020,T5Y1212,0,0,0,0,0,,
,7/2/2020,T5Y1212,0,0,0,0,0,,
,8/10/2020,T5Y1213,0,0,0,0,0,,
